Hole ID,Depth Fom,Depth To,Length,X,Y,Z,Al2O3,CaO,Fe,K2O,LOI,MgO,Mn,P,S,SiO2,TiO2,Fe.ox.ai,Kaolinite.abundance,hem.goe,Domains
Line#22,45,46,1,548101.5,7474399.5,400.2,6.65,0.11,7,0.143000012,3.76,0.17,0.11,0.004,0.011,77.0199937,0.773,0.038400002,0.138999999,927.200012,Domain 5
Line#22,46,47,1,548101.5,7474399.5,399.2,4.67,0.1,5,0.097,2.3800002,0.11,0.05,0.005,0.005,83.75,0.569,0.091799997,0.136000007,917.309998,Domain 5
Line#22,47,48,1,548101.5,7474399.5,398.2,8.34,0.1,14,0.157,5.57,0.24,0.06,0.015,0.007,63.94,1.005,0.098499999,0.133000001,916.210022,Domain 1
Line#22,48,49,1,548101.5,7474399.5,397.2,3.84,0.090000006,5,0.128999988,4.56,0.07,0.01,0.004,0.737,82.4100063,0.536,0.00596,0.081200004,435.924988,Domain 9
Line#22,49,50,1,548101.5,7474399.5,396.2,3.33,0.07,4,0.105,3.03,0.06,0.01,0.002,0.51,86.92,0.425,0.00645,0.079400003,435.924988,Domain 9
Line#23,0,1,1,548000.3,7474397.5,449.6,3.98,20.9,17,0.168,22.73,4.12,0.02,0.017999999,0.023,21.8,0.402,0.097099997,0.0086,895.780029,Domain 6
Line#23,1,2,1,548000.3,7474397.5,448.6,3.01,23.86,14,0.128999988,27.02,6.27,0.01,0.017000002,0.008,17.91,0.273,0.083700001,0.0086,897.27002,Domain 6
Line#23,2,3,1,548000.3,7474397.5,447.6,5,7.29,28,0.236,10.97,2.6300002,0.01,0.024,0.016,32.8300031,0.406,0.149000004,0.0086,895.210022,Domain 5
Line#23,3,4,1,548000.3,7474397.5,446.6,5.82,0.73,43,0.186,4.91,0.62,0.04,0.035999997,0.015,25.0400016,0.696,0.128999993,0.0086,893.359985,Domain 5
Line#23,4,5,1,548000.3,7474397.5,445.6,5.3,1.1900001,41,0.203,4.98999961,0.65,0.06,0.04,0.014,27.88,0.513,0.143000007,0.0086,897.380005,Domain 5
Line#23,5,6,1,548000.3,7474397.5,444.6,10.2299992,5.46,30,0.051,14.92,2.49,0,0.015,0.015,23.11,0.426,0.187000006,0.0086,913.72998,Domain 7
Line#23,6,7,1,548000.3,7474397.5,443.6,20.09,0.6,18,0.052,10.89,2.16,0,0.008999999,0.008,39.93,0.575,0.211999997,0.194000006,917.549988,Domain 2
Line#23,7,8,1,548000.3,7474397.5,442.6,23.33,1.08,11,0.058,11.14,2.4,0,0.006,0.007,44.43,0.651,0.180000007,0.202000007,920.700012,Domain 2
Line#23,8,9,1,548000.3,7474397.5,441.6,12.82,0.94,34,0.088,10.0200008,1.1,0.01,0.025,0.013,25.67,0.461,0.280999988,0.078900002,912.820007,Domain 2
Line#23,9,10,1,548000.3,7474397.5,440.6,16.45,0.360000024,31,0.033,11.78,1.22,0,0.032,0,26.18,0.499,0.30399999,0.118000001,914.23999,Domain 2
Line#23,10,11,1,548000.3,7474397.5,439.6,10.4,0.35,42,0.029,11.68,0.7,0.02,0.045000003,0.01,16.4599984,0.382,0.275999993,0.0086,911.679993,Domain 2
Line#23,11,12,1,548000.3,7474397.5,438.6,6.88,0.14,49,0.013,11.72,0.38,0.04,0.041,0.013,9.64,0.23,0.264999986,0.0504,911.630005,Domain 2
Line#23,12,13,1,548000.3,7474397.5,437.6,5.61,0.12,52,0.012,11.62,0.3,0.07,0.061,0.019,7.75,0.167,0.243000001,0.0086,910.849976,Domain 3
Line#23,13,14,1,548000.3,7474397.5,436.6,5.39,0.16,51,0.017999999,11.68,0.34,0.06,0.06,0.02,9.01,0.165000012,0.261000007,0.0451,911.450012,Domain 3
Line#23,14,15,1,548000.3,7474397.5,435.6,11.54,0.28,39,0.03,11.49,0.85,0.05,0.048,0.012,19.35,0.403,0.268999994,0.067699999,912.280029,Domain 2
Line#23,15,16,1,548000.3,7474397.5,434.6,10.82,0.34,39,0.034000003,11.0600008,0.84,0.06,0.046,0.013,20.51,0.388,0.275000006,0.101000004,912.909973,Domain 2
Line#23,16,17,1,548000.3,7474397.5,433.6,9.2,1.4,41,0.03,12.7299992,1.35,0.07,0.05,0.021,15.87,0.321,0.27700001,0.094899997,912.630005,Domain 2
Line#23,17,18,1,548000.3,7474397.5,432.6,6.71,0.17,48,0.023,11.57,0.48,0.12,0.034000003,0.017000002,12.1899992,0.226,0.268000007,0.065800004,912.359985,Domain 3
Line#23,18,19,1,548000.3,7474397.5,431.6,3.32,0.11,49,0.015,9.31000078,0.24,0.14,0.022,0.015,16.9599984,0.118,0.264999986,0.0086,911.619995,Domain 3
Line#23,19,20,1,548000.3,7474397.5,430.6,1.28,0.06,50,0.008,7.71,0.12,0.16,0.016,0.016,19.56,0.05,0.268999994,0.054000001,911.48999,Domain 3
Line#23,20,21,1,548000.3,7474397.5,429.6,2.52,0.090000006,55,0.012,10.7,0.23,0.24,0.023,0.03,7.03,0.099,0.25999999,0.0086,906.76001,Domain 3
Line#23,21,22,1,548000.3,7474397.5,428.6,0.45,0.04,43,0.005,8.03,0.05,0.15,0.015,0.011,29.35,0.025,0.252999991,0.0086,900.969971,Domain 3
Line#23,22,23,1,548000.3,7474397.5,427.6,1,0.05,49,0.004,9.49,0.1,0.19,0.022,0.014,18.3799984,0.057,0.294999987,0.0086,908.76001,Domain 3
Line#23,23,24,1,548000.3,7474397.5,426.6,0.63,0.04,49,0.005,9.04,0.1,0.16,0.024,0.013,19.86,0.019,0.261999995,0.0086,909.340027,Domain 3
Line#23,24,25,1,548000.3,7474397.5,425.6,0.92,0.07,50,0.008999999,9.27000078,0.090000006,0.16,0.023,0.008,18.06,0.05,0.250999987,0.0086,910.559998,Domain 3
Line#23,25,26,1,548000.3,7474397.5,424.6,7.33,0.17,44,0.049,10.89,0.529999951,0.19,0.021,0.023,17.19,0.455,0.252000004,0.0086,909.159973,Domain 2
Line#23,26,27,1,548000.3,7474397.5,423.6,16.53,0.24,31,0.071,11.72,0.779999951,0.1,0.011,0.023,25.11,1.022,0.247999996,0.143000007,913.929993,Domain 4
Line#23,27,28,1,548000.3,7474397.5,422.6,1.88,0.05,57,0.007,11.96,0.17,0.31,0.028,0.017999999,3.64,0.15,0.246999994,0.145999998,914.919983,Domain 3
Line#23,28,29,1,548000.3,7474397.5,421.6,5.73999961,0.090000006,51,0.015,11.9399992,0.31,0.24,0.032,0.017000002,8.17,0.337000024,0.247999996,0.0086,912.140015,Domain 3
Line#23,29,30,1,548000.3,7474397.5,420.6,4.7,0.07,52,0.013,11.91,0.2,0.2,0.039,0.008,7.46,0.365,0.236000001,0.0086,912.460022,Domain 3
Line#23,30,31,1,548000.3,7474397.5,419.6,3.46,0.07,55,0.017000002,11.7,0.19,0.23,0.032,0.011,5.78000039,0.193,0.244000003,0.0086,910.929993,Domain 3
Line#23,31,32,1,548000.3,7474397.5,418.6,4.91,0.07,52,0.015,11.57,0.22,0.14,0.045000003,0.004,7.95,0.283,0.231999993,0.0086,907.299988,Domain 3
Line#23,32,33,1,548000.3,7474397.5,417.6,4.81,0.1,54,0.014,10.4799992,0.25,0.17,0.041,0.008,7.09,0.345,0.236000001,0.0086,909.190002,Domain 3
Line#23,33,34,1,548000.3,7474397.5,416.6,16.61,0.19,20,0.087,10.25,0.52,0.04,0.025,0.01,41.22,1.908,0.209999993,0.101000004,911.299988,Domain 1
Line#23,34,35,1,548000.3,7474397.5,415.6,16.1299984,0.21,22,0.048,10.21,0.56,0.04,0.034000003,0.002,39.84,1.298,0.209000006,0.155000001,914.429993,Domain 1
Line#23,35,36,1,548000.3,7474397.5,414.6,7.74,0.12,28,0.039,8.1,0.25,0.15,0.037,0.003,41.7599969,1.0470001,0.169,0.058400001,911.25,Domain 4
Line#23,36,37,1,548000.3,7474397.5,413.6,9.36,0.090000006,7,0.05,4.67,0.23,0.090000006,0.013,0.005,72.35,1.832,0.077200003,0.150000006,914.460022,Domain 1
Line#23,37,38,1,548000.3,7474397.5,412.6,6.18,0.05,25,0.033,6.32,0.12,0.03,0.034000003,0.016,50.4,0.962,0.174999997,0.066299997,907.309998,Domain 4
Line#23,38,39,1,548000.3,7474397.5,411.6,10.8,0.07,15,0.051,6.73,0.16,0.03,0.031,0.001,58.15,1.226,0.123000003,0.109999999,912.690002,Domain 4
Line#23,39,40,1,548000.3,7474397.5,410.6,6.78,0.13,40,0.043,9.77000078,0.22,0.13,0.065,0.007,24.9,0.624,0.186000004,0.0354,913.590027,Domain 2
Line#23,40,41,1,548000.3,7474397.5,409.6,20.83,0.49,13,0.180000012,26,0.529999951,0.03,0.017000002,0.382999976,31.9,1.084,0.114,0.073799998,906.26001,Domain 2
Line#23,41,42,1,548000.3,7474397.5,408.6,11.68,0.13,13,0.162,10.75,0.180000012,0.11,0.006,0.347,56.01,1.541,0.0149,0.087300003,435.924988,Domain 9
Line#23,42,43,1,548000.3,7474397.5,407.6,8.18999922,0.17,16,0.074,14.3,0.14,0.15,0.005,0.257999976,51.3300031,1.364,0.0273,0.116999999,962.690002,Domain 2
Line#23,43,44,1,548000.3,7474397.5,406.6,9.26,0.28,32,0.062,18.1200016,0.56,0.55,0.045000003,0.011,24.65,0.866,0.104000002,0.103,920.109985,Domain 2
Line#23,44,45,1,548000.3,7474397.5,405.6,13.08,0.17,32,0.104,10.47,0.42,0.17,0.186,0.017000002,27.76,0.844,0.185000002,0.092600003,911.619995,Domain 4
Line#23,45,46,1,548000.3,7474397.5,404.6,13.43,0.17,28,0.102,9.88,0.42,0.13,0.184,0.001,33.52,0.968,0.193000004,0.105999999,912.320007,Domain 4
Line#23,46,47,1,548000.3,7474397.5,403.6,11.15,0.15,27,0.113,8.6,0.3,0.11,0.148,0.007,39.63,1.085,0.171000004,0.099200003,911.929993,Domain 4
Line#23,47,48,1,548000.3,7474397.5,402.6,9.38,0.090000006,18,0.108,6.38,0.2,0.03,0.084,0.004,55.53,1.279,0.172999993,0.123000003,901.090027,Domain 1
Line#23,48,49,1,548000.3,7474397.5,401.6,5.77,0.06,14,0.069,4.37,0.090000006,0.01,0.042,0.043,68.69,0.85,0.186000004,0.092600003,910.549988,Domain 5
Line#23,49,50,1,548000.3,7474397.5,400.6,9.34,0.07,19,0.115,6.56,0.17,0.02,0.065,0.004,54.93,1.017,0.166999996,0.128999993,911.039978,Domain 1
Line#23,50,51,1,548000.3,7474397.5,399.6,9.89,0.32,24,0.141,13.3,0.49,0.19,0.076,0.008999999,39.85,0.906,0.149000004,0.120999999,917.169983,Domain 2
Line#23,51,52,1,548000.3,7474397.5,398.6,7.1,0.28,16,0.193,11,0.180000012,0.06,0.016,0.002,56.48,0.956,0.024,0.163000003,435.924988,Domain 9
Line#23,52,53,1,548000.3,7474397.5,397.6,9.31000078,0.07,2,0.279000024,3.37,0.13,0,0.005,0.099,81.92,1.261,0.0058,0.157000005,435.924988,Domain 9
Line#23,53,54,1,548000.3,7474397.5,396.6,4.68,0.1,6,0.175,4.81,0.08,0.01,0.008,0.345999976,78.78,0.709,0.00563,0.082900003,435.924988,Domain 9
Line#24,0,1,1,547893.7,7474406,445.1,11.04,14.68,7,0.035999997,26.69,10.74,0,0.002,0.01,25.91,0.427,0.104999997,0.0086,925.049988,Domain 6
Line#24,1,2,1,547893.7,7474406,444.1,14.42,0.38,34,0.031,11.96,0.97,0,0.021,0.017999999,22.7,0.466,0.185000002,0.149000004,919.049988,Domain 2
Line#24,2,3,1,547893.7,7474406,443.1,17.7099984,0.389999976,28,0.037,11.43,1.24,0,0.014,0.008999999,28.38,0.531,0.275999993,0.127000004,915.109985,Domain 2
Line#24,3,4,1,547893.7,7474406,442.1,16.51,2.08,26,0.042,12.96,2.2,0.01,0.014,0.013,27.95,0.483,0.261999995,0.119000003,915.429993,Domain 2
Line#24,4,5,1,547893.7,7474406,441.1,19.98,2.83,17,0.046999997,13.46,3,0,0.011,0.008999999,35.72,0.603999951,0.229000002,0.093699999,913.02002,Domain 2
Line#24,5,6,1,547893.7,7474406,440.1,5.53000039,0.31,46,0.017999999,10.64,0.46,0.05,0.021,0.01,16.64,0.185,0.263000011,0.0086,909.340027,Domain 3
Line#24,6,7,1,547893.7,7474406,439.1,1.81,0.08,50,0.008999999,9.67,0.14,0.07,0.019,0.013,16.48,0.058,0.284000009,0.0086,908.530029,Domain 3
Line#24,7,8,1,547893.7,7474406,438.1,2.76,0.15,49,0.008999999,10.1899992,0.28,0.05,0.02,0.008999999,15.47,0.086,0.279000014,0.0086,907.190002,Domain 3
Line#24,8,9,1,547893.7,7474406,437.1,4.46,0.1,51,0.012,11.36,0.26,0.05,0.025,0.013,9.14,0.141,0.273999989,0.0086,908.76001,Domain 3
Line#24,9,10,1,547893.7,7474406,436.1,5.46,0.15,50,0.029,11.14,0.44,0.04,0.033,0.012,11.2,0.19,0.266000003,0.0086,909.450012,Domain 3
Line#24,10,11,1,547893.7,7474406,435.1,9.53,0.3,43,0.024,11.21,0.7,0.04,0.033,0.012,17.1200016,0.311,0.26699999,0.074600004,911.440002,Domain 2
Line#24,11,12,1,547893.7,7474406,434.1,11.47,0.3,40,0.032,10.78,0.779999951,0.03,0.038,0.011,19.1200016,0.399,0.284000009,0.091300003,912.419983,Domain 2
Line#24,12,13,1,547893.7,7474406,433.1,16.17,0.83,30,0.037,12.1899992,1.36,0.01,0.032,0.007,25.73,0.522,0.282999992,0.094499998,912.349976,Domain 4
Line#24,13,14,1,547893.7,7474406,432.1,8.62,0.16,45,0.023,11.84,0.47,0.11,0.035,0.021,13.25,0.287999976,0.263999999,0.040899999,911.119995,Domain 3
Line#24,14,15,1,547893.7,7474406,431.1,10.6899992,0.2,41,0.028,11.7299992,0.61,0.08,0.037,0.026,17.3,0.406,0.26699999,0.068400003,911.359985,Domain 2
Line#24,15,16,1,547893.7,7474406,430.1,6.99,0.46,47,0.046999997,9.38,0.63,0.11,0.044,0.033,14.88,0.253,0.252999991,0.056699999,912.539978,Domain 3
Line#24,16,17,1,547893.7,7474406,429.1,6.99,0.46,47,0.046999997,9.38,0.63,0.11,0.044,0.033,14.88,0.253,0.252999991,0.056699999,912.539978,Domain 3
Line#24,17,18,1,547893.7,7474406,428.1,4.03000039,0.11,53,0.017000002,11.6899992,0.29,0.23,0.044,0.026,7.36,0.19,0.25,0.0086,913.409973,Domain 3
Line#24,18,19,1,547893.7,7474406,427.1,4.03000039,0.11,53,0.017000002,11.6899992,0.29,0.23,0.044,0.026,7.36,0.19,0.25,0.0086,913.409973,Domain 3
Line#24,19,20,1,547893.7,7474406,426.1,3.28,0.090000006,54,0.015,11.66,0.23,0.23,0.04,0.023,6.55,0.14,0.233999997,0.0086,912.710022,Domain 3
Line#24,20,21,1,547893.7,7474406,425.1,2.79,0.08,56,0.016,11.54,0.22,0.22,0.04,0.02,5.44,0.106,0.246000007,0.0086,912.51001,Domain 3
Line#24,21,22,1,547893.7,7474406,424.1,9.37,0.22,43,0.042,11.32,0.68,0.16,0.031,0.023,16.77,0.457,0.246000007,0.046599999,913.080017,Domain 2
Line#24,22,23,1,547893.7,7474406,423.1,20.24,0.330000024,24,0.086,11.82,0.98,0.08,0.01,0.021,30.83,0.968,0.252000004,0.118000001,915.159973,Domain 4
Line#24,23,24,1,547893.7,7474406,422.1,23.89,0.32,17,0.154,11.76,0.98,0.06,0.008,0.008999999,36.07,1.364,0.225999996,0.169,917.150024,Domain 4
Line#24,24,25,1,547893.7,7474406,421.1,9.42,0.12,44,0.041,12.04,0.360000024,0.24,0.014,0.029,13.67,0.571,0.246000007,0.061999999,913.780029,Domain 2
Line#24,25,26,1,547893.7,7474406,420.1,3.78,0.28,54,0.012,12.12,0.330000024,0.21,0.031,0.008,4.95,0.221,0.246000007,0.0086,909.75,Domain 3
Line#24,26,27,1,547893.7,7474406,419.1,3.72,0.06,54,0.017999999,11.95,0.19,0.180000012,0.038,0.006,6.05,0.226,0.25,0.0086,910.710022,Domain 3
Line#24,27,28,1,547893.7,7474406,418.1,6.39,0.16,49,0.026,11.91,0.3,0.2,0.04,0.006,9.77000078,0.415,0.25,0.0086,910.51001,Domain 3
Line#24,28,29,1,547893.7,7474406,417.1,18.1,0.19,26,0.058,11.62,0.57,0.12,0.028,0.003,30.4,1.1950001,0.233999997,0.152999997,914.51001,Domain 4
Line#24,29,30,1,547893.7,7474406,416.1,22.67,0.21,18,0.056,11.2700008,0.720000049,0.03,0.017999999,0.003,37.86,1.349,0.209999993,0.26699999,918.650024,Domain 1
Line#24,30,31,1,547893.7,7474406,415.1,20.32,0.180000012,15,0.046999997,10.18,0.56,0.02,0.027,0,44.43,1.75,0.210999995,0.114,915.299988,Domain 1
Line#24,31,32,1,547893.7,7474406,414.1,5.98,0.06,38,0.028,9.18999922,0.2,0.07,0.031,0.008,28.93,0.827,0.213,0.0298,911,Domain 2
Line#24,32,33,1,547893.7,7474406,413.1,6.93,0.06,34,0.035,8.83,0.19,0.06,0.027,0.011,33.4900031,0.942,0.203999996,0.050299998,909.119995,Domain 4
Line#24,33,34,1,547893.7,7474406,412.1,8.32,0.08,42,0.027,10.7299992,0.24,0.08,0.068000006,0.01,19.07,0.594,0.215000004,0.039200001,910.590027,Domain 2
Line#24,34,35,1,547893.7,7474406,411.1,9.21,0.07,45,0.039,11.75,0.23,0.04,0.116,0.007,13.32,0.611,0.200000003,0.058600001,911,Domain 2
Line#24,35,36,1,547893.7,7474406,410.1,11.9,0.27,40,0.052,12.2,0.4,0.11,0.104,0.004,16.28,0.583,0.209000006,0.076899998,912.299988,Domain 2
Line#24,36,37,1,547893.7,7474406,409.1,9.89,0.62,23,0.143000012,26.73,0.529999951,0.04,0.027,0.508,28.18,0.737,0.018999999,0.109999999,435.924988,Domain 2
Line#24,37,38,1,547893.7,7474406,408.1,8.76,0.14,13,0.187999988,10.91,0.17,0.12,0.007,0.267,59.71,1.443,0.0188,0.0858,435.924988,Domain 9
Line#24,38,39,1,547893.7,7474406,407.1,7.37,0.180000012,25,0.098,14.28,0.35,0.35,0.033,0.034000003,39.55,1.056,0.080799997,0.104999997,924.349976,Domain 2
Line#24,39,40,1,547893.7,7474406,406.1,8.78,0.21,31,0.104,16.67,0.49,0.57,0.063,0.013,27.53,0.92,0.129999995,0.089500003,923.109985,Domain 2
Line#24,40,41,1,547893.7,7474406,405.1,9.39,0.25,26,0.051,11.18,0.4,0.180000012,0.051,0.006,40.0099969,1.306,0.152999997,0.086400002,916.690002,Domain 4
Line#24,41,42,1,547893.7,7474406,404.1,13.61,0.19,24,0.068000006,11.41,0.360000024,0.12,0.082,0.006,38.78,1.107,0.143999994,0.112999998,916.219971,Domain 4
Line#24,42,43,1,547893.7,7474406,403.1,12.09,0.11,24,0.091,9.56000078,0.21,0.06,0.076,0.007,41.98,1.2410001,0.147,0.088100001,913.659973,Domain 4
Line#24,43,44,1,547893.7,7474406,402.1,9.64,0.24,21,0.068000006,13.37,0.26,0.17,0.038,0.002,44.8300031,1.2819999,0.062700003,0.133000001,920.48999,Domain 2
Line#24,44,45,1,547893.7,7474406,401.1,11.01,0.26,12,0.085,10.96,0.15,0.05,0.017999999,0.008,58.43,1.119,0.0242,0.206,435.924988,Domain 9
Line#24,45,46,1,547893.7,7474406,400.1,8.3,0.2,6,0.181,6.05,0.13,0.03,0.014,0.017000002,73.9100063,1.117,0.0123,0.163000003,435.924988,Domain 9
Line#25,0,1,1,547803.4,7474404.5,444.5,18.81,3.01,9,0.079000006,11.62,4.03000039,0,0.001,0.003,47.9199969,0.749,0.120999999,0.0086,922.580017,Domain 7
Line#25,1,2,1,547803.4,7474404.5,443.5,18.4,1.72,20,0.043,11.99,2.6099998,0,0.008,0.026,35.65,0.588,0.240999997,0.097499996,914.369995,Domain 2
Line#25,2,3,1,547803.4,7474404.5,442.5,14.24,0.38,35,0.031,11.95,1.01,0.01,0.016,0.023,21.95,0.372,0.27700001,0.103,915.140015,Domain 2
Line#25,3,4,1,547803.4,7474404.5,441.5,22.14,0.55,18,0.043,10.8100008,1.61,0,0.01,0.006,38.36,0.572000049,0.241999999,0.202000007,916.609985,Domain 2
Line#25,4,5,1,547803.4,7474404.5,440.5,18.52,3.07,21,0.046999997,12.75,1.99,0,0.012,0.008,32.39,0.557,0.261999995,0.136999995,913.909973,Domain 2
Line#25,5,6,1,547803.4,7474404.5,439.5,16.09,0.67,29,0.039,11.78,1.21,0,0.016,0.008,28.01,0.57,0.246999994,0.157000005,914.210022,Domain 2
Line#25,6,7,1,547803.4,7474404.5,438.5,13.14,0.83,36,0.029,11.89,0.87,0,0.021,0.005,20.83,0.365,0.257999986,0.056400001,911.390015,Domain 2
Line#25,7,8,1,547803.4,7474404.5,437.5,3.67,0.090000006,49,0.006,10.5200008,0.22,0.04,0.016,0.006,15.36,0.113,0.275000006,0.0354,910.309998,Domain 3
Line#25,8,9,1,547803.4,7474404.5,436.5,4.57,0.57,51,0.007,11.79,0.55,0.04,0.02,0.013,9.47,0.165999988,0.26699999,0.0086,909.289978,Domain 3
Line#25,9,10,1,547803.4,7474404.5,435.5,4.79,0.13,50,0.01,10.88,0.35,0.04,0.021,0.007,11.62,0.143999988,0.279000014,0.043900002,909.619995,Domain 3
Line#25,10,11,1,547803.4,7474404.5,434.5,6.92,0.180000012,47,0.015,11.39,0.5,0.06,0.022,0.014,13.27,0.232,0.250999987,0.041400001,908.97998,Domain 3
Line#25,11,12,1,547803.4,7474404.5,433.5,4.45,0.28,52,0.013,11.04,0.43,0.1,0.028,0.016,8.83,0.149,0.240999997,0.053100001,909.609985,Domain 3
Line#25,12,13,1,547803.4,7474404.5,432.5,7.25,0.180000012,48,0.017999999,11.7299992,0.48,0.07,0.032,0.02,11.83,0.237,0.245000005,0.037999999,910.090027,Domain 3
Line#25,13,14,1,547803.4,7474404.5,431.5,7.63,0.180000012,47,0.023,10.89,0.5,0.090000006,0.025,0.022,12.72,0.244,0.246999994,0.0539,910.460022,Domain 3
Line#25,14,15,1,547803.4,7474404.5,430.5,3.56,0.12,56,0.011,8.62,0.28,0.13,0.022,0.021,6.72,0.142,0.248999998,0.0086,902.609985,Domain 3
Line#25,15,16,1,547803.4,7474404.5,429.5,3.56,0.12,56,0.011,8.62,0.28,0.13,0.022,0.021,6.72,0.142,0.248999998,0.0086,902.609985,Domain 3
Line#25,16,17,1,547803.4,7474404.5,428.5,3.16,0.11,55,0.011,11.7299992,0.28,0.21,0.031,0.026,6.36,0.118,0.236000001,0.0086,909.059998,Domain 3
Line#25,17,18,1,547803.4,7474404.5,427.5,3.16,0.11,55,0.011,11.7299992,0.28,0.21,0.031,0.026,6.36,0.118,0.236000001,0.0086,909.059998,Domain 3
Line#25,18,19,1,547803.4,7474404.5,426.5,6.41,0.21,48,0.02,11.35,0.54,0.17,0.027,0.025,12.17,0.226,0.232999995,0.0086,910.070007,Domain 3
Line#25,19,20,1,547803.4,7474404.5,425.5,2.55,0.090000006,53,0.015,9.77000078,0.25,0.21,0.027,0.024,10.89,0.102,0.234999999,0.0086,911.440002,Domain 3
Line#25,20,21,1,547803.4,7474404.5,424.5,2.8599998,0.090000006,51,0.014,10.43,0.25,0.22,0.026,0.024,12.59,0.119,0.250999987,0.0086,910.460022,Domain 3
Line#25,21,22,1,547803.4,7474404.5,423.5,3.36,0.11,51,0.02,10.03,0.3,0.29,0.023,0.024,12.99,0.156,0.247999996,0.0086,908.630005,Domain 3
Line#25,22,23,1,547803.4,7474404.5,422.5,14.63,0.32,32,0.052,11.12,0.92,0.08,0.016,0.019,25.75,0.591,0.238999993,0.0924,912.570007,Domain 4
Line#25,23,24,1,547803.4,7474404.5,421.5,15.49,0.2,33,0.068000006,11.83,0.62,0.12,0.012,0.04,23,1.0089999,0.243000001,0.092100002,913.690002,Domain 4
Line#25,24,25,1,547803.4,7474404.5,420.5,9.18999922,0.090000006,45,0.045000003,11.78,0.31,0.25,0.015,0.027,13.01,0.814,0.237000003,0.0946,914.940002,Domain 2
Line#25,25,26,1,547803.4,7474404.5,419.5,9.64,0.11,42,0.051,11.59,0.330000024,0.21,0.023,0.02,16.35,1.301,0.226999998,0.079099998,914.960022,Domain 4
Line#25,26,27,1,547803.4,7474404.5,418.5,12.65,0.12,38,0.061,11.55,0.38,0.3,0.026,0.007,19.49,1.414,0.237000003,0.104000002,914.950012,Domain 4
Line#25,27,28,1,547803.4,7474404.5,417.5,14.39,0.13,34,0.056,11.62,0.41,0.13,0.02,0.01,22.97,1.288,0.238000005,0.193000004,915.450012,Domain 4
Line#25,28,29,1,547803.4,7474404.5,416.5,12.1899992,0.13,29,0.054,9.64,0.38,0.08,0.02,0.007,33.78,1.704,0.225999996,0.111000001,913.299988,Domain 4
Line#25,29,30,1,547803.4,7474404.5,415.5,11.34,0.12,35,0.041,10.76,0.35,0.14,0.024,0.008999999,26.02,1.374,0.224999994,0.122000001,912.929993,Domain 4
Line#25,30,31,1,547803.4,7474404.5,414.5,18.89,0.15,26,0.045000003,11.59,0.48,0.06,0.019,0.003,29.95,1.136,0.218999997,0.174999997,914.960022,Domain 1
Line#25,31,32,1,547803.4,7474404.5,413.5,10.49,0.11,37,0.035999997,10.9399992,0.330000024,0.090000006,0.04,0.008999999,24.18,0.837,0.215000004,0.092699997,912.419983,Domain 2
Line#25,32,33,1,547803.4,7474404.5,412.5,5.5,0.07,37,0.025,9.66,0.2,0.11,0.035,0.005,30.65,0.741,0.195999995,0.029999999,910.650024,Domain 2
Line#25,33,34,1,547803.4,7474404.5,411.5,6.23999961,0.05,31,0.03,7.85,0.15,0.05,0.026,0.012,40.55,0.994,0.187999994,0.048599999,909.890015,Domain 4
Line#25,34,35,1,547803.4,7474404.5,410.5,10.16,0.090000006,31,0.043,9.58,0.25,0.12,0.038,0.004,33.86,0.887,0.169,0.068999998,913.210022,Domain 4
Line#25,35,36,1,547803.4,7474404.5,409.5,15.04,0.1,27,0.069,10.55,0.3,0.12,0.054,0.008999999,33.69,0.944,0.201000005,0.116999999,914.429993,Domain 2
Line#25,36,37,1,547803.4,7474404.5,408.5,22.89,0.12,24,0.209,12.37,0.389999976,0.08,0.04,0.008,29.39,1.011,0.179000005,0.188999996,914.98999,Domain 2
Line#25,37,38,1,547803.4,7474404.5,407.5,19.76,0.64,17,0.178,26.27,0.62,0,0.027,0.551,26.75,0.864,0.0149,0.098899998,435.924988,Domain 2
Line#25,38,39,1,547803.4,7474404.5,406.5,10.0200008,0.14,25,0.114,19.2,0.14,0.32,0.002,0.518,33.55,0.947,0.0264,0.129999995,974.080017,Domain 2
Line#25,39,40,1,547803.4,7474404.5,405.5,9.22,0.12,20,0.112,12.54,0.31,0.330000024,0.024,0.016,46.56,1.28,0.084600002,0.138999999,930.070007,Domain 2
Line#25,40,41,1,547803.4,7474404.5,404.5,9.96,0.19,28,0.097,14.89,0.41,0.52,0.043,0.058,32.68,0.961,0.104000002,0.103,925.640015,Domain 2
Line#25,41,42,1,547803.4,7474404.5,403.5,9.99,0.16,13,0.053,9.36,0.28,0.19,0.019,0.014,59.73,1.642,0.084899999,0.140000001,923.039978,Domain 1
Line#25,42,43,1,547803.4,7474404.5,402.5,8.01,0.13,21,0.035999997,10.13,0.26,0.14,0.041,0.014,49.19,1.2690001,0.119000003,0.103,918.710022,Domain 2
Line#25,43,44,1,547803.4,7474404.5,401.5,6.48,0.31,21,0.03,11.5200008,0.49,0.180000012,0.028,0.004,49.07,1.0420001,0.123999998,0.066699997,917.039978,Domain 2
Line#25,44,45,1,547803.4,7474404.5,400.5,6.54,0.48,22,0.035,14.77,0.389999976,0.5,0.028,0,45.61,0.823,0.0297,0.156000003,947.630005,Domain 2
Line#26,0,1,1,547704.7,7474400.5,444.1,17.26,1.0700001,24,0.048,11.59,2.21,0,0.008,0.008,32.8300031,0.543,0.086999998,0.0086,932.590027,Domain 7
